2024-11-22T00:24:52.151+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.u.c.s.UiApplicationContextUtils      : Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@4e481512]
2024-11-22T00:24:52.151+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'poCMedHeadApplication'
2024-11-22T00:24:52.155+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'restTemplateConfig'
2024-11-22T00:24:52.159+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'swaggerConfig'
2024-11-22T00:24:52.160+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'adviceController'
2024-11-22T00:24:52.163+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'GPSController'
2024-11-22T00:24:52.166+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'GPSService'
2024-11-22T00:24:52.167+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'GPSController' via constructor to bean named 'GPSService'
2024-11-22T00:24:52.168+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'patientController'
2024-11-22T00:24:52.169+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'patientService'
2024-11-22T00:24:52.196+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'populateHopitalService'
